상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
12423924	한살림	동판교백현매장	D	소매	D01	음/식료품소매	D01A08	유기농식품판매	G47219	기타 식료품 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	561		경기도 성남시 분당구 백현동 561	4.11354E+11	경기도 성남시 분당구 판교역로2번길	37		4.11351E+24		경기도 성남시 분당구 판교역로2번길 37	463420	13536				127.111719	37.38623109
23271682	세븐일레븐	판교백화점	D	소매	D03	종합소매점	D03A01	편의점	G47122	체인화 편의점	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	545		경기도 성남시 분당구 백현동 545	4.11353E+11	경기도 성남시 분당구 동판교로	122		4.11351E+24	백현마을2단지아파트	경기도 성남시 분당구 동판교로 122	463882	13527				127.1196393	37.3926249
20764820	상록		L	부동산	L01	부동산중개	L01A01	부동산중개	L68221	부동산 자문 및 중개업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	600		경기도 성남시 분당구 백현동 600	4.11353E+11	경기도 성남시 분당구 동판교로	52		4.11351E+24	제이스타빌딩	경기도 성남시 분당구 동판교로 52	463420	13535				127.1146144	37.38776662
15963981	티케이의료기		D	소매	D20	의약/의료품소매	D20A01	의료용품소매	G47811	의약품 및 의료용품 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	552		경기도 성남시 분당구 백현동 552	4.11353E+11	경기도 성남시 분당구 동판교로	55		4.11351E+24		경기도 성남시 분당구 동판교로 55	463420	13533		1		127.1146537	37.3882625
12423972	붐베이브로이		Q	음식	Q10	별식/퓨전요리	Q10A08	동남아음식전문점	I56119	기타 외국식 음식점업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	562	3	경기도 성남시 분당구 백현동 562-3	4.11354E+11	경기도 성남시 분당구 판교역로2번길	25		4.11351E+24		경기도 성남시 분당구 판교역로2번길 25	463420	13536		2		127.1121769	37.3857029
24354079	매쓰홀릭수학과학보습학원		R	학문/교육	R01	학원-보습교습입시	R01A01	학원-입시	P85501	일반 교과 학원	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	554		경기도 성남시 분당구 백현동 554	4.11353E+11	경기도 성남시 분당구 판교역로	102		4.11351E+24	백현마을5단지아파트	경기도 성남시 분당구 판교역로 102	463885	13532				127.1122244	37.38933459
15964392	사랑가득태권도		R	학문/교육	R07	학원-예능취미체육	R07A20	태권도장	P85611	스포츠 교육기관	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	542		경기도 성남시 분당구 백현동 542	4.11353E+11	경기도 성남시 분당구 동판교로	123		4.11351E+24	백현마을1단지판교푸르지오그랑블아파트	경기도 성남시 분당구 동판교로 123	463881	13528		1		127.1136099	37.39347192
12447331	파이페이스		D	소매	D03	종합소매점	D03B01	백화점	G47111	백화점	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		1		127.1120708	37.39278456
12424658	헤어살롱에이비		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	605		경기도 성남시 분당구 백현동 605	4.11354E+11	경기도 성남시 분당구 동판교로52번길	9		4.11351E+24		경기도 성남시 분당구 동판교로52번길 9	463420	13535		1		127.1145545	37.38709937
12434151	커피그램		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	41	경기도	41135	성남시 분당구	4113565000	판교동	4113511000	백현동	4.11351E+18	1	대지	402		경기도 성남시 분당구 백현동 402	4.11354E+11	경기도 성남시 분당구 대왕판교로385번길	8		4.11351E+24		경기도 성남시 분당구 대왕판교로385번길 8	463410	13543		1		127.1009851	37.3782205
15966482	누군가의꽃		F	생활서비스	F01	이/미용/건강	F01A01	여성미용실	S96112	두발미용업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	561	2	경기도 성남시 분당구 백현동 561-2	4.11354E+11	경기도 성남시 분당구 판교역로2번길	33		4.11351E+24		경기도 성남시 분당구 판교역로2번길 33	463420	13536		1		127.1121368	37.38623423
27761042	에프엠모터스		D	소매	D23	자동차/자동차용품	D23A02	중고자동차판매	G45120	중고 자동차 판매업	41	경기도	41135	성남시 분당구	4113565000	판교동	4113511000	백현동	4.11351E+18	1	대지	403	3	경기도 성남시 분당구 백현동 403-3	4.11354E+11	경기도 성남시 분당구 대왕판교로395번길	14		4.11351E+24		경기도 성남시 분당구 대왕판교로395번길 14	463410	13543				127.1007246	37.37828159
15963976	CU	백현휴먼시아점	D	소매	D03	종합소매점	D03A01	편의점	G47122	체인화 편의점	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	553	2	경기도 성남시 분당구 백현동 553-2	4.11353E+11	경기도 성남시 분당구 동판교로	49		4.11351E+24		경기도 성남시 분당구 동판교로 49	463420	13533		1		127.1141683	37.38824986
27124640	신계양만장분당사업소	분당사업소	D	소매	D01	음/식료품소매	D01A12	수산물소매	G47213	수산물 소매업	41	경기도	41135	성남시 분당구	4113565000	판교동	4113511000	백현동	4.11351E+18	1	대지	472	247	경기도 성남시 분당구 백현동 472-247	4.11353E+11	경기도 성남시 분당구 대왕판교로	358		4.11351E+24		경기도 성남시 분당구 대왕판교로 358	463420	13543		1		127.1022912	37.37568938
15962663	볼테일러		D	소매	D05	의복의류	D05A01	일반의류	G47416	셔츠 및 기타 의복 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	582	6	경기도 성남시 분당구 백현동 582-6	4.11354E+11	경기도 성남시 분당구 판교역로2번길	1		4.11351E+24		경기도 성남시 분당구 판교역로2번길 1	463420	13536		1		127.1124383	37.38364139
15965359	아트유미술교습소		R	학문/교육	R05	학원-음악미술무용	R05A01	서예/서화/미술	P85620	예술 학원	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	542		경기도 성남시 분당구 백현동 542	4.11353E+11	경기도 성남시 분당구 동판교로	123		4.11351E+24	백현마을1단지판교푸르지오그랑블아파트	경기도 성남시 분당구 동판교로 123	463881	13528		2		127.1136099	37.39347192
16631879	영양사의반찬가게		D	소매	D01	음/식료품소매	D01A07	반찬가게	G47219	기타 식료품 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		1		127.1120708	37.39278456
24772574	금이통신		D	소매	D18	사진/광학/정밀기기소매	D18A02	핸드폰소매	G47312	통신기기 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	529		경기도 성남시 분당구 백현동 529	4.11353E+11	경기도 성남시 분당구 판교역로	109		4.11351E+24	SKHUB오피스텔	경기도 성남시 분당구 판교역로 109	463420	13531	A			127.1086149	37.39088432
15965019	하누소더힐		Q	음식	Q01	한식	Q01A02	갈비/삼겹살	I56111	한식 음식점업	41	경기도	41135	성남시 분당구	4113565000	판교동	4113511000	백현동	4.11351E+18	1	대지	500	9	경기도 성남시 분당구 백현동 500-9	4.11353E+11	경기도 성남시 분당구 판교백현로	65		4.11351E+24		경기도 성남시 분당구 판교백현로 65	463410	13539				127.0919761	37.3827832
16626549	상구통닭&봉봉떡볶이		Q	음식	Q04	분식	Q04A01	라면김밥분식	I56194	분식 및 김밥 전문점	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	564	4	경기도 성남시 분당구 백현동 564-4	4.11354E+11	경기도 성남시 분당구 판교역로10번길	23		4.11351E+24		경기도 성남시 분당구 판교역로10번길 23	463420	13536				127.1114093	37.38567911
25468660	삼송빵집	현대백화점판교점	Q	음식	Q08	제과제빵떡케익	Q08A01	제과점	I56191	제과점업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		1		127.1120708	37.39278456
11794757	이탈리		Q	음식	Q06	양식	Q06A07	기타전문서양음식점	I56114	서양식 음식점업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529				127.1120708	37.39278456
11804939	살롱드보떼		D	소매	D16	화장품소매	D16A01	화장품판매점	G47813	화장품 및 방향제 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	583	3	경기도 성남시 분당구 백현동 583-3	4.11354E+11	경기도 성남시 분당구 판교역로2번길	8		4.11351E+24		경기도 성남시 분당구 판교역로2번길 8	463420	13536				127.1127376	37.38412121
12674321	라코스테스포츠	현대백화점판교점	D	소매	D05	의복의류	D05A02	캐쥬얼/스포츠의류	G47416	셔츠 및 기타 의복 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
25856802	인연다육	분당점	D	소매	D02	선물/팬시/기념품	D02A02	꽃집/꽃배달	G47851	화초 및 산식물 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	410	1	경기도 성남시 분당구 백현동 410-1	4.11353E+11	경기도 성남시 분당구 대왕판교로	396		4.11351E+24		경기도 성남시 분당구 대왕판교로 396	463420	13543				127.102658	37.37901714
12679553	발리	현대백화점판교점	D	소매	D06	가방/신발/액세서리	D06A10	가방/가죽제품소매	G47430	가방 및 기타 가죽제품 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
12679564	오가닉맘	현대백화점판교점	D	소매	D05	의복의류	D05A05	아동복판매	G47416	셔츠 및 기타 의복 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
11794894	도레도레	현대백화점판교점	Q	음식	Q08	제과제빵떡케익	Q08A01	제과점	I56191	제과점업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
12679998	폴햄	현대백화점판교점	D	소매	D05	의복의류	D05A02	캐쥬얼/스포츠의류	G47416	셔츠 및 기타 의복 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
12675072	르꼬끄	현대백화점판교점	D	소매	D05	의복의류	D05A02	캐쥬얼/스포츠의류	G47416	셔츠 및 기타 의복 소매업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
12679783	앤클라인	현대백화점판교점	D	소매	D05	의복의류	D05A03	여성의류전문점			41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529		13		127.1120708	37.39278456
11795554	무차초		Q	음식	Q06	양식	Q06A07	기타전문서양음식점	I56114	서양식 음식점업	41	경기도	41135	성남시 분당구	4113565700	백현동	4113511000	백현동	4.11351E+18	1	대지	541		경기도 성남시 분당구 백현동 541	4.11354E+11	경기도 성남시 분당구 판교역로146번길	20		4.11351E+24	현대백화점판교점	경기도 성남시 분당구 판교역로146번길 20	463420	13529				127.1120708	37.39278456
